uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2
M7WNA4	RHTO_04497	4.1771906258676386e-08	4.896658240833686e-08		1.9419611801501435e-08
M7XJ43	RHTO_06978			8.421591937316521e-09	1.1988342836723244e-08
M7WNB6	RHTO_04331				
M7WZW6	RHTO_07360		2.3894145397426314e-07	4.392074396096533e-08	
M7WRR5	RHTO_02533		3.280671765794173e-08	1.8758031980556536e-08	
M7XRZ5	RHTO_07869				
M7XI50	RHTO_04105		8.263784506363035e-09		
M7X1L4	RHTO_06009		2.3013087104833513e-08		
M7X761	RHTO_00338		1.1120883950238126e-08		5.269129817297317e-09
M7WS85	RHTO_07166		9.911508731323495e-08		5.399175351411633e-08
M7X513	RHTO_03154		3.235646103834961e-08	1.1711923691171485e-08	8.577265340758343e-09
M7XZP0	RHTO_00231	6.384166743696002e-08			4.5825068797037863e-08
M7WQ52	RHTO_08010			1.2092484435269362e-08	
M7WIA1	RHTO_03751			8.626202575935664e-09	
M7XCS3	RHTO_01649				
M7WX60	VMA21	2.2693648944455163e-07			
M7WMG1	RHTO_05417				
M7WF07	RHTO_05379	1.645081827375179e-07	8.07040107945814e-08		1.6735832040240964e-07
M7X6P7	RHTO_04536	5.0636233208739546e-08			8.61141550898608e-09
M7XU10	RHTO_06772	1.3350926596810322e-08	1.1258850135899626e-08		
M7WDI1	RHTO_05998				
M7WXL6	RHTO_03080		4.090006138039325e-07		
M7XRV5	RHTO_07828	5.798328869907369e-08	4.8092893503651615e-08		2.186748749949268e-08
M7WKT4	RHTO_05976				6.974357626133218e-08
M7WY08	RHTO_03246	2.4967393686556968e-08	3.164096330069928e-08	9.130193168597832e-09	7.867328361194194e-09
M7X1B7	RHTO_06115			2.759462770231595e-08	
M7X197	RHTO_06095		3.5992537588528555e-08		
M7XH91	RHTO_04302				2.379480797602275e-08
M7X5K6	RHTO_03103				
M7X9C4	RHTO_03520			6.126411876870011e-09	2.4473585992159795e-08
M7XCK8	RHTO_01574	8.060406216323954e-09	9.037804595834901e-09	2.640803244270858e-09	1.1974857626168466e-09
M7WWN4	RHTO_00994		1.2105701492154232e-08		
M7X2K4	RHTO_06324			4.455427501490541e-09	
M7WYU7	RHTO_00215	1.1544166399390701e-08	8.21372768802712e-09		3.198935939249553e-09
M7X765	RHTO_00343				
M7WRE8	RHTO_03374				6.436165359007656e-10
M7WQ93	PAN3		2.21218093741405e-08		7.05173366258216e-09
M7WN42	RHTO_04270		3.240488109140749e-08		1.2313869342600369e-08
M7XR52	RHTO_08056				5.7540433901039986e-08
M7XPA0	RHTO_01248	1.3657356242079122e-09		5.087295927716739e-10	
M7XIM6	RHTO_03826		4.7166164072663356e-08		7.2606537845577755e-09
M7XEL5	RHTO_01003		4.362078965265525e-08		
M7XNX3	RHTO_00042	1.8162566779950025e-08	1.2782123285872387e-08	1.0150820484144002e-08	1.0359126236427683e-08
M7WLB9	RHTO_05588		2.3545448705352162e-08		7.736131655038295e-09
M7WKB4	RHTO_06541				
M7XB96	RHTO_02291				4.0562111669516185e-08
M7X890	RHTO_03923	2.8926431614668035e-07	6.29650449165251e-08		2.931529643192986e-08
M7X706	RHTO_00273	4.9487757188752383e-08	4.5301546401929845e-07		
M7WUV6	RHTO_06371			1.4326560053389705e-07	
M7WRE2	RHTO_03369	1.5286588814793418e-08	1.7880137855403998e-08	3.967934359836381e-09	
M7X793	RHTO_04318			3.366493071294303e-08	
M7WEU6	RHTO_05515	3.1838893121686884e-08	3.2245473919471923e-08		1.472193720579045e-08
M7WIE6	RHTO_03508	6.757947762993242e-09			
M7WXV0	RHTO_03176	5.0890393212526955e-09			
M7X6F2	RHTO_00088				1.338908242385765e-09
M7WSM3	RHTO_01946				7.062874525535963e-09
M7XFX0	RHTO_05415		2.24143328712497e-08		1.5175627673827885e-08
M7WFL8	RHTO_05159	9.921150215880193e-08	1.270341571705105e-07		3.334944036806879e-08
M7XVM5	RHTO_06277	9.232095210492606e-08	6.733232872083755e-08		
M7X3Z8	RHTO_06422	7.406884350450913e-09	7.975749923849251e-09	7.318157100539041e-09	7.578726416508154e-09
M7XFD3	RHTO_00828	8.180316092360414e-09			
M7X727	RHTO_00298		1.3011604931977984e-08		4.390340773809817e-09
M7WDE2	RHTO_05958			1.9561580730360768e-08	
M7XPL2	RHTO_00272	6.738437751515723e-08	1.0224047777307787e-07	5.6580397633160535e-08	4.3420672956570914e-08
M7WLH7	RHTO_05635	7.286841476032735e-09			8.577596432312791e-09
M7WX05	RHTO_00659			7.429637364021021e-08	7.313324274975106e-08
M7X1V6	RHTO_06285	2.461884991878426e-08			
M7X1G2	RHTO_06999				2.1270519264028717e-08
M7WYZ1	RHTO_00270			1.942435870681282e-07	
M7WJF8	RHTO_06645	5.332142473315321e-08	5.441354627750332e-08	1.955322162539225e-08	1.360566948895039e-08
M7XTS7	RHTO_07372		2.341901338890663e-09		2.138514193598345e-09
M7WZJ3	RHTO_00500		3.105182293334367e-08		9.481622992296502e-09
M7XI38	RHTO_04090		8.51165961927285e-08		4.7953699098080467e-08
M7WU68	RHTO_06141				6.66012617698365e-08
M7WJQ7	RHTO_06542				
M7WKJ8	RHTO_06483	4.9057808053057284e-08	4.946383246695444e-08		1.4679213516036076e-08
M7XGT2	RHTO_04520				2.3693862779786306e-08
M7X3D5	RHTO_05006	2.6151367888072043e-08	2.835088211336295e-08		
M7WZ52	RHTO_07090			3.559667591484089e-08	1.5712349191363057e-08
M7XV18	RHTO_06097	4.7533402828674e-08	7.033834466194796e-08		2.1261722680586923e-08
M7X744	RHTO_04273		8.256929459524833e-09	5.423818826054241e-10	3.812353769211053e-09
M7XSI3	RHTO_07535			1.6635314739417627e-08	
M7X7M4	RHTO_04194			1.0731560040669748e-05	
M7X6E2	RHTO_00344				
M7WUM2	RHTO_06281			9.469711148812621e-09	9.0623280660974e-09
M7XPK0	RHTO_00257				
M7XVX8	RHTO_04576				
M7XG28	RHTO_08147		3.6615633495774263e-09		1.5120620714289137e-09
M7WHE1	RHTO_03931	8.041568168867372e-09			3.2938964351252508e-09
M7XRJ2	RHTO_07703		1.4337143274473253e-08		5.539119535896949e-09
M7XEY0	RHTO_00668				4.356072803307432e-08
M7XL53	RHTO_02281				
M7WYC5	RHTO_00055				7.68201768896409e-09
M7XN43	RHTO_03052	4.936636278068592e-08			3.7631296478947464e-08
M7XMZ6	RHTO_01628	1.9513286260722124e-08		2.3031736709369506e-08	
M7XAP0	RHTO_02415				
M7X3C1	RHTO_04784				
M7XLM3	RHTO_04964			2.9529433133521815e-08	
M7X575	RHTO_03220				2.868051672440785e-08
M7XHI8	RHTO_04153		9.081024130129162e-09	4.495672708819594e-09	4.796223891225429e-09
M7X515	RHTO_02918				
M7X664	RHTO_00013	8.712304271648608e-09			5.106264310478075e-09
M7X4G2	RHTO_05806				5.511964421353213e-09
M7X547	RHTO_05699		1.6828160452932654e-09	7.659290576301158e-10	1.1480289678081237e-10
M7WUQ1	RHTO_01428				1.1081074073049683e-07
M7XSB0	RHTO_07465				2.2279650720271408e-09
M7XP54	RHTO_01193				4.426385275153659e-08
M7WQV7	RHTO_07807			5.599936822378863e-09	
M7WV08	RHTO_01131	3.934084387370954e-08		2.211508843154362e-08	
M7XBW6	RHTO_02110		1.1031491781149774e-08		5.352464499637321e-09
M7XKB6	RHTO_02561		3.468441285154711e-08	7.690902363523136e-09	
M7WKZ2	RHTO_02023				
M7WXZ7	RHTO_08078				3.968974758957784e-08
M7WJY8	RHTO_06404		9.500448306351167e-09	4.599258676986533e-09	2.942844610037931e-09
M7WN73	RHTO_05212		7.462233381538218e-08		
M7WJR7	RHTO_06557	2.1226623371783987e-08	1.4911262809651174e-08		3.6486827565297335e-09
M7WSP6	RHTO_02322				
M7WVG7	RHTO_01301				1.4210136617575479e-08
M7XUA8	RHTO_06872		3.933650326908299e-08		1.5116089482307915e-08
M7WMU8	RHTO_01499				3.0167625739419184e-08
M7XTZ9	RHTO_06762				1.6605203149102456e-09
M7WZS1	RHTO_07667	1.7445979845555784e-08	2.0046969511889142e-08	1.914493377030401e-09	
M7WPT3	RHTO_00831	1.3116009729197963e-09			
M7X1E7	RHTO_06984				6.039283261543759e-08
M7XQ11	RHTO_01037		2.478795721162144e-07		1.0152426647448512e-07
M7WRS4	RHTO_02360			2.2067008093217627e-09	1.9992850559505215e-09
M7XGN8	RHTO_07910	1.1607507051424878e-08	1.6432739342150127e-08		
M7X677	RHTO_00023	4.225890090632775e-08			2.6721328510389248e-08
M7WMP1	RHTO_01419	4.799755985518456e-08		1.4809676546105103e-08	
M7X2C0	RHTO_04655			2.6253267326781108e-08	2.983012925734923e-08
M7XGT9	RHTO_04530				4.579919619059556e-09
M7XA91	RHTO_02602		7.065027489180196e-08		4.4106663873314104e-08
M7XCB4	RHTO_01875				
M7XPH2	RHTO_00217	5.1624673484808855e-08	4.6033279718108047e-08		
M7WGC9	RHTO_04261				2.3314794123103538e-08
M7X1S7	RHTO_06074		3.454016720657313e-08		
M7XWE5	RHTO_04752		4.8135808164686386e-08	9.926328696416559e-09	1.736533380894517e-08
M7WX37	RHTO_08004		6.075816385263171e-09		2.2509782107657473e-09
M7WQ64	RHTO_03725				3.395187173855731e-08
M7XQB1	RHTO_00672	1.561039170525653e-08			
M7XH09	RHTO_04424				
M7X2R5	RHTO_04578	1.5436302930328262e-08	8.439153770656722e-09		1.291739668704233e-09
M7WPV1	RHTO_03619				
M7X657	RHTO_00244		2.2485041733098234e-08	5.4529077810717944e-09	6.216032417514834e-09
M7WVI0	RHTO_01512	5.0715359354567654e-08	4.7990647474933815e-08		1.572375195727459e-08
M7WKS5	RHTO_01957	7.010368895711884e-08	3.850933763322346e-08	5.0181268127279846e-08	2.5351762464222503e-08
M7WZN0	RHTO_07280			7.16578592484266e-08	5.350141801391122e-08
M7X6B2	RHTO_00053		1.9611813715202642e-08		3.4288195486738744e-09
M7WU57	RHTO_06131				
M7WMV7	RHTO_01509			1.3448251842543353e-08	5.3718861171873665e-09
M7WJS3	RHTO_06567				3.256952430167666e-08
M7XE81	RHTO_05959		3.394271587631633e-08		1.2205588936868727e-08
M7WP06	RHTO_01001		2.623085416937479e-09		
M7XLK9	RHTO_01948				
M7XD95	RHTO_01391				2.608874058012617e-08
M7WS26	RHTO_02482				
M7X2X6	RHTO_04644	1.2619863165426888e-07	1.4364659886622683e-07		2.5770665595016825e-08
M7WZL9	RHTO_07597				
M7XR38	RHTO_08041	9.154699370607654e-09		3.6483820066524305e-09	
M7XEP3	RHTO_01038	1.6265726962009292e-09	2.38169083397922e-09		
M7WP88	RHTO_03914		7.679489226522133e-09		8.383680714649051e-09
M7WMB5	RHTO_01707	1.5146744723546596e-08		5.915747419388856e-09	
M7XE92	RHTO_00893	2.2538172068643863e-08	1.337154715703233e-08		6.690144181709867e-09
M7X3U7	RHTO_02742				
M7WTY1	RHTO_01596		4.976947898463438e-07		2.114171055296046e-07
M7XPJ7	RHTO_00892	1.3373534572244808e-08	1.3442889751272285e-08		3.7150494491917723e-09
M7WQX1	RHTO_03501	1.629861689258817e-08	5.135246728807547e-08		4.749850756564674e-09
M7XQL2	RHTO_00777		1.2571734582573122e-08		7.472145684242907e-09
M7X1M2	RHTO_06019				
M7XTT3	RHTO_07377				
M7XHC8	RHTO_04338			1.2271719137835647e-09	
M7WQJ0	RHTO_08135	3.761094010570193e-08			
M7WZ87	RHTO_07130	1.5747137855687105e-08		1.3490435413303913e-08	4.960233954203496e-09
M7XFZ5	RHTO_05236	1.2607305637770206e-08	8.033761477187111e-09	9.872684745970892e-09	
M7X1G9	RHTO_07009	6.635830264952981e-09	4.778886121697538e-09		3.766798177723054e-09
M7WJW3	RHTO_02367			1.7589263292861407e-08	
M7WZ82	RHTO_07125			1.857330496358275e-08	7.359191934468332e-09
M7WIM3	RHTO_03608				
M7WZJ0	RHTO_07245				3.320003562677955e-08
M7WWA2	RHTO_05052			4.2710647753273636e-09	
M7WXT9	RHTO_08023		1.1322101743280106e-08		
M7WUZ5	RHTO_01115	7.354173277487256e-08	1.2202517866240292e-07		
M7WTU3	RHTO_06016	4.941590453969297e-08			
M7XIL6	RHTO_03811	1.3201290066879938e-08			
M7WI34	RHTO_03681				
M7WTW0	RHTO_01771				1.0961475460641756e-08
M7WS77	RHTO_07156	2.6645506307535024e-09	1.7148905988164063e-09		1.7183714437648114e-09
M7WWI8	RHTO_00964				1.4756087620175418e-09
M7XIW6	RHTO_03652			8.06241041956285e-09	3.5506588112104747e-09
M7WZT7	RHTO_07330		5.465298879199481e-08		2.4300410664561312e-08
M7XNY3	COQ7		5.147368748781549e-08		
M7X343	RHTO_04906	4.104928737323783e-09	5.531505961402915e-09	1.0399027139339703e-09	
M7WNT6	RHTO_04236			3.943164174268116e-09	
M7X5K1	RHTO_03098		2.7101366837480374e-08	8.363898590546183e-09	8.952355112065632e-09
M7WYX0	RHTO_07921				3.0894851342063402e-09
M7WJW8	RHTO_06479			2.689416798487563e-08	7.185923323318541e-08
M7XMC5	RHTO_01774				
M7WLC2	RHTO_01737		4.796014614396882e-09		
M7XYA5	RHTO_02981	4.840999544327781e-08			
M7XF06	RHTO_05791		5.880298144424151e-08		
M7X7X2	RHTO_04026				
M7X531	RHTO_05679			2.814843080963811e-07	1.4216511582428418e-07
M7X3P6	RHTO_02687				
M7X5P7	RHTO_00084		2.6412745688201215e-08		
M7WJI6	RHTO_02595	2.1671229607208224e-08	1.9302838020933535e-08	3.578208240483708e-09	
M7X1D6	RHTO_06135			4.2870251476779527e-10	
M7WW57	RHTO_05002				1.4985378702998146e-09
M7WCZ2	RHTO_06538				
M7XIC7	RHTO_07373				5.138141133698919e-09
M7X625	RHTO_05297			3.147141790204845e-08	
M7WZI0	RHTO_00485		8.399025300347854e-08		3.007782208416195e-08
M7X4V5	RHTO_02862				
M7WI43	RHTO_03691				
M7XDV3	RHTO_06564				
M7X3T1	RHTO_02727			1.6330251394276123e-09	
M7WV31	RHTO_04631	3.398952281280917e-08			
M7WWH8	RHTO_02688			2.4649975193756455e-09	2.4292596860833523e-09
M7WHZ3	RHTO_03640				1.603370656694085e-08
M7WUJ1	RHTO_01620				3.055506668478319e-08
M7XEG7	RHTO_00968		3.125733054560862e-09		7.674969137494151e-10
M7WK09	RHTO_02433				6.707039521824288e-09
M7XQ60	RHTO_00487				1.4199811229720388e-08
M7WRS9	RHTO_02366				
M7WQD5	SPB1			8.128317427035116e-10	
M7WYB3	RHTO_00045	1.09175240437649e-08			6.97749229373682e-09
M7WXN6	RHTO_07978		5.284345872258139e-09	3.335494254464513e-09	2.3462269133394123e-09
M7WJD0	RHTO_02545				
M7WHQ7	RHTO_03810		1.9234775845314964e-08		8.542696594354732e-09
M7X4G5	RHTO_05811		5.1281207296492684e-08		1.5734972413221327e-08
M7XDP8	RHTO_06595			1.0526045545118342e-08	7.099233737678094e-09
M7XFN2	RHTO_07997			2.9802876743867286e-09	
M7XX08	RHTO_04948				
M7WNV8	RHTO_04013				
M7XTA7	RHTO_07197				
M7X574	MCM7		6.941154382325384e-09		
M7WET9	RHTO_05510	7.046362726619669e-09	9.303346472388243e-09		2.6616558767478165e-09
M7WR64	RHTO_02513				
M7WDR6	RHTO_05814		3.676898610032007e-08		1.1771905527772747e-08
M7WKB3	RHTO_02258	4.42581335871255e-09	3.3975876283097024e-09		1.5622953219473537e-09
M7XHQ8	RHTO_07168		2.1897396533948355e-09		6.171962813197187e-10
M7XY56	RHTO_02951		5.8810538009501125e-09	2.2808650589334082e-09	
M7WSU1	RHTO_07371		9.770302835062975e-09		2.58016991196078e-09
M7XCE4	RHTO_01905		8.024290263811587e-08		
M7WWA6	RHTO_05057			2.5392624089572288e-09	
M7XMR5	RHTO_01533	3.4473818576770967e-09			2.320577545309419e-09
M7XDP2	RHTO_01149			7.679841059186898e-09	3.3415326074414877e-09
M7XU83	RHTO_06842				
M7XGD3	RHTO_07794			4.0290661584794785e-09	8.374212823354721e-09
M7XMD1	RHTO_02796			3.0706141052030174e-09	8.180995224608937e-10
M7WLV1	RHTO_05403				1.9688389360192157e-08
M7X5K8	RHTO_00049				
M7WTK0	RHTO_06961	1.2925491463744016e-08			
M7XFC8	RHTO_00823				4.252887226945471e-09
M7XEV3	RHTO_00638		1.3512438515092266e-09		6.163258599248632e-10
M7XK47	RHTO_02491				
M7XRV0	RHTO_07823		7.3490877081673605e-09		
M7WL60	RHTO_05842				1.0172802302338315e-08
M7X356	RHTO_04911	1.334538113052057e-08	1.3893228548127473e-08	3.4123443153878262e-09	
M7WQL6	RHTO_03592	2.326347561444574e-08			1.42534919912032e-08
M7WST3	RHTO_02002				
M7WW56	RHTO_01070		3.94522650735332e-08		4.426780472423996e-09
M7WX38	RHTO_00699				
M7WM33	RHTO_01627				
M7WFJ5	RHTO_05139				
M7WXI9	RHTO_08124	1.6050486920304693e-08	1.5458053795580042e-08		5.547150812913068e-09
M7X741	RHTO_00313				6.753954328110662e-09
M7WHA3	RHTO_04129				4.487981671473907e-08
M7XJI9	RHTO_06063				7.160473756930669e-09
M7WJQ9	RHTO_02665				
M7WMP7	RHTO_04518	1.812912243591813e-08			
M7XE17	RHTO_01279				
M7X2U1	RHTO_04820				1.183934361185574e-08
M7WV89	RHTO_01397				
M7XLJ9	RHTO_04929	5.818113425292944e-09			
M7XK78	RHTO_02526	1.5605397000693208e-08	1.2227697922821597e-08		
M7WPS3	RHTO_00821			2.4608120654437335e-09	1.972040258101321e-09
M7WXD9	RHTO_00814		4.434580826413278e-08		2.467966746241007e-08
M7XND1	RHTO_03157				
M7X212	RHTO_06350				
M7WLB6	RHTO_05583		3.206428353235362e-09	1.6038826846076307e-09	2.4215428791012223e-09
M7X3T4	RHTO_06529				7.142123275611134e-08
M7WQY8	RHTO_03521				
M7XF28	RHTO_00718		2.9687031651248073e-09		8.571003641727956e-10
M7WKE4	RHTO_05923		5.01743294937198e-08		6.602215106450212e-09
M7WU64	RHTO_01676				
M7X132	RHTO_06030				
M7XXE3	RHTO_05113			7.042319860559977e-09	
M7XQA1	RHTO_00522				7.017465679962686e-09
M7XPB2	RHTO_01263				1.8303150726381558e-08
M7XU75	RHTO_06832				
M7WGR5	RHTO_04167	3.5382693633692054e-08			
M7WU35	RHTO_06106				
M7WJA0	RHTO_02520				
M7XXY5	RHTO_02871				
M7WTH6	RHTO_02051	2.4471142405473262e-08	2.1421114088535146e-08		8.993196115088083e-09
M7XLU3	RHTO_05059			1.1090277172346261e-08	
M7WS57	RHTO_07131	3.5887386844374886e-09	1.996816809170982e-09		
M7WGE2	RHTO_04276	7.958309962491543e-08	7.540194548459018e-08		
M7WWD9	RHTO_00690				3.2057408380807418e-09
M7XDZ2	RHTO_01254				3.402298568854166e-09
M7WRQ7	RHTO_02523				
M7WTV9	RHTO_06031	8.67905588113841e-09	8.077019774261423e-09	4.6104721628125905e-09	3.419704443208914e-09
M7X0A4	RHTO_07274				
M7WN18	RHTO_04472			1.1654482883866409e-09	2.0498934092988585e-09
M7WL45	RHTO_05827				
M7XLZ2	RHTO_05114				2.432712834793441e-09
M7WK43	RHTO_02478		2.4342441444799717e-08		1.5871135840294668e-08
M7WUP0	RHTO_01413				2.8373026855447843e-08
M7Y0H8	RHTO_00511		4.559063759526566e-09		
M7WPA7	RHTO_00651				
M7X532	RHTO_03175				
M7WIZ3	RHTO_03396				3.027004105403297e-08
M7WNN4	RHTO_04191	1.880545000337247e-08	1.6639916340992884e-08		4.0173677636854165e-09
M7XPU4	RHTO_00372				2.8649796817715487e-09
M7WUN5	RHTO_01403		9.229263684834208e-08		
M7WUY5	RHTO_01100		1.9747944225547723e-09		
M7XUL2	RHTO_06992				
M7WUS3	RHTO_01458		1.5399673721441376e-07		
M7XDL7	RHTO_06575	2.9303889949622176e-08			
M7XGL7	RHTO_05195	1.648119054168559e-08			1.2131640582030325e-08
M7WVZ6	RHTO_01010				
M7WR87	RHTO_07414	7.727452157289157e-09	9.875590148143192e-09		
M7XK76	RHTO_06253	5.7751352854405884e-08	6.72334482264225e-08	1.829702706711194e-08	
M7WKL0	RHTO_05833				
M7WSS5	RHTO_01997		2.8826788273940483e-07		1.3453919127133604e-07
M7WYN8	RHTO_07840		8.530647343042547e-09		
M7XXP6	RHTO_02770	1.3795102916608563e-08			1.7461804347022285e-09
M7WWR8	LSM8				
M7X156	RHTO_06055				9.697450248919255e-10
M7XAI7	RHTO_02348	2.1340428767277085e-09			
M7XSH0	RHTO_07525				
M7XZE7	RHTO_00126				
M7X4J7	RHTO_02964				1.5009888169510968e-09
M7X5W1	RHTO_05436				
M7WY90	RHTO_08158				1.0541905028811707e-08
M7XP08	RHTO_01138	7.009909586419083e-10	9.019924898180065e-10		
M7WTA3	RHTO_01991			3.0370506769268645e-09	
M7XBT5	BNA5				
M7X378	RHTO_04936			3.81082231330241e-09	
M7XR15	RHTO_08016				1.750061744371748e-08
M7X5P3	RHTO_00079				
M7WQI1	RHTO_03547	2.6954647558693882e-09	2.5196743471723927e-09	9.769277314970485e-10	
M7XHH9	RHTO_04143		1.535683686403665e-08	4.594880659472661e-09	
M7XR96	RHTO_08081			4.277807300588628e-09	2.7098280525452572e-09
M7XGW7	RHTO_04374				
M7X0E5	RHTO_06805				
M7WRT4	RHTO_07584				
M7X7J9	RHTO_04169		6.883911616610598e-08		1.1927129106993269e-08
M7XAC9	RHTO_02642		1.467740388091794e-07		
M7WXE9	RHTO_03015	3.5504443446031023e-08	2.9930570475997616e-08		
M7X3B5	RHTO_04779	4.103038162659485e-09			2.149716170923888e-09
M7WS16	RHTO_07076	2.1426230388223668e-08	2.2016017904258095e-08		
M7WPF2	RHTO_00706	2.9018681867768312e-09		2.169976116362227e-09	2.682681392076406e-09
M7WQE1	RHTO_03644				2.2538680361939393e-08
M7XE11	RHTO_01274			5.007406226417812e-09	6.697014667507495e-09
M7WDG2	RHTO_05978				
M7WTC2	RHTO_02006				
M7WM34	RHTO_05269		9.606300175745182e-08		
M7X0W0	RHTO_07005				
M7X462	RHTO_02853				
M7WLE8	RHTO_05778				
M7XW36	RHTO_04637				1.0377022221025835e-09
M7XAT0	RHTO_02465		1.5871347067795027e-08		6.7755353795829505e-09
M7XCP7	RHTO_01619				
M7WV41	RHTO_04641				
M7WHW6	RHTO_03875		5.31430959160059e-09		2.6040977282909834e-09
M7WDQ5	RHTO_05799				
M7XLQ4	RHTO_01994	9.593134208861454e-10			
M7X5V9	RHTO_03209		2.6167200694219142e-09		6.179257904008374e-10
M7XWK0	RHTO_04812	6.79182566723913e-08			
M7X646	RHTO_00229				
M7WUT7	RHTO_06351		2.7777039569898065e-09		
M7XPF2	RHTO_00187				4.473476274929521e-09
M7WJP0	RHTO_02650				
M7Y0B1	RHTO_00451			2.9955992858500454e-09	
M7XFN5	RHTO_05511				
M7X4J3	RHTO_05846				2.820507210337363e-08
M7WM75	RHTO_05518	3.6639309736183834e-08			
M7X4Z3	RHTO_05654			3.293683710486623e-08	
M7WMM9	RHTO_04493				3.4167212319276093e-10
M7XXG5	RHTO_02684	7.2087373926187705e-09			1.5217265387672188e-09
M7XP96	RHTO_01243				
M7WLY3	GET1	3.500999594106308e-08	5.334312815471068e-08		1.2367332962838732e-08
M7WPH2	RHTO_03769				
M7XIS5	RHTO_06828	3.845485387808098e-09	5.1756296137351865e-09		7.945627941668343e-09
M7WL51	RHTO_02083				1.0515269688072132e-08
M7XYY8	RHTO_03257				
M7X0Z5	RHTO_07045				
M7XG53	RHTO_07694		2.2245446359140565e-08		
M7XNQ5	RHTO_01450			1.7229214026275087e-09	
M7WS22	RHTO_02477				2.3496604864367355e-08
M7XPM8	RHTO_00297				5.159070007887021e-09
M7XK28	RHTO_03437		1.4696905674845908e-08		
M7XLL9	RHTO_01958				
M7WRE9	RHTO_02579				
M7X357	RHTO_04729				
M7X865	RHTO_03897			3.5174514893915023e-09	
M7XL33	RHTO_04768	9.01091924294976e-09	6.783374577934833e-09		
M7X899	RHTO_03933		1.2738259737426781e-06		7.391143071421796e-07
M7WRM5	RHTO_02644				
M7WXQ4	RHTO_07993				
M7X7K1	RHTO_00503				
M7WXA9	RHTO_02965				
M7WUM8	RHTO_01393		1.2008032883897316e-08		
M7WT22	RHTO_02170			6.583109982817837e-08	
M7XP81	RHTO_00137				1.0792273423974092e-08
M7WW21	RHTO_01040				
M7WNQ5	RHTO_04211				
M7XJJ1	RHTO_03564	5.230797116314534e-09		1.5407333503652922e-09	5.2376116238028035e-09
M7WZ96	RHTO_07497		8.386531658484236e-09		1.114953636940237e-08
M7X671	RHTO_00259				
M7XJN5	RHTO_06098			4.904478189640691e-09	2.183638635311901e-09
M7X5L9	RHTO_00059				
M7XEB9	RHTO_05875			5.957030147064016e-09	
M7XY12	RHTO_02901		1.676431197777111e-08		
M7XG13	RHTO_08127				6.314964514251e-09
M7XZP9	RHTO_00241	6.650087422008331e-08			1.6875890846145528e-08
M7WLR1	RHTO_01913		1.6547701616349096e-09		4.2368127874810536e-10
M7WV18	RHTO_04615			7.334928070637178e-10	1.0756823368791408e-09
M7X5V4	RHTO_03204	3.718008715109206e-09			
M7WR29	RHTO_03566				
M7XG16	RHTO_08132	3.773067843277838e-09	3.0998538891233275e-09		
M7WNU2	RHTO_04241				
M7XPK9	RHTO_00902				2.454817827880601e-10
M7WGV4	RHTO_04217	2.0192606613543946e-08			7.894066548158181e-09
M7WVA5	RHTO_04711				
M7X1W0	RHTO_06104				
M7WMW5	RHTO_05132				2.3744736581001108e-08
M7X362	RHTO_04916		4.6234826698520215e-09		
M7WQ69	RHTO_03823				
