uniprot	Gene_names	ANlim_1	ANlim_2
M7WSC3	RHTO_02179	4.859623400778479e-07	4.2433585745519043e-07
M7WX53	RHTO_08014	4.7920585889487575e-08	3.6034257502784003e-08
M7WVJ4	RHTO_01527	1.1394768463057573e-07	1.0072516570573358e-07
M7X786	RHTO_00368	7.093276837532741e-07	6.675684264187391e-07
M7WQK2	RHTO_03699	1.2156164775950148e-06	1.30631024196937e-06
M7X192	RHTO_06919	3.679163462703824e-06	3.0118541889995643e-06
M7WIC5	RHTO_03473	6.76734745068145e-07	6.567446037849142e-07
M7WV51	RHTO_01181	3.440487983427565e-06	2.7000893970753294e-06
M7XJR2	RHTO_03322	2.0262083343065365e-07	1.7105347922824481e-07
M7WYY1	RHTO_07402	5.609273734716931e-07	5.355406135305702e-07
M7XKV7	RHTO_02389	6.262437586182357e-08	5.395493004012366e-08
M7XQJ1	RHTO_00757	3.602326278629479e-07	3.291177220784545e-07
M7XCW8	RHTO_01694	6.796479139213098e-06	6.608760971185336e-06
M7WS41	RHTO_02648	3.2917875292187854e-08	9.45494043120946e-08
M7WHV7	RHTO_03865	2.630362866845817e-07	2.148880521377492e-07
M7WPS9	RHTO_03864	4.8350950816394897e-08	2.3702416087953224e-08
M7WPP3	RHTO_03834	2.313283639716516e-06	2.0259044686184624e-06
M7WPD1	RHTO_03970	1.1067260238210527e-06	9.440123671832753e-07
M7XQ67	RHTO_00492	3.056532928698864e-07	2.455063775578171e-07
M7XQC4	RHTO_00542	5.268051990291514e-07	5.25510694942829e-07
M7WMR7	RHTO_04543	4.617262846719996e-07	3.4142802345762155e-07
M7XZA1	RHTO_00076	8.599227132152433e-07	7.066273112585188e-07
M7WZM7	RHTO_07607	6.402471179275743e-07	6.429776134998127e-07
M7X251	RHTO_06184	3.2302527285449616e-07	2.8954155551520833e-07
M7WQW0	RHTO_03491	1.0981109948004124e-06	9.290773495140754e-07
M7WJW0	RHTO_02361	8.733094445740109e-07	7.560964975493719e-07
M7XLR2	RHTO_05019	1.111077793026226e-06	8.095473620872153e-07
M7X296	RHTO_06224	4.497339671411048e-07	4.0384960176219327e-07
M7WR81	RHTO_03309	2.338189028907664e-06	2.1636137185194e-06
M7WMW2	RHTO_05127	4.53840478394074e-07	3.7287370144399e-07
M7X504	RHTO_03144	1.4097011299690074e-06	1.102397608225832e-06
M7WTL5	RHTO_06981	1.4949834156295525e-06	1.1215248352762458e-06
M7WY75	RHTO_08138	1.7549894124787112e-07	2.0971508218999222e-07
M7WS60	RHTO_07136	8.897299409387692e-07	
M7XP46	RHTO_00107	4.3060098520301034e-08	3.9940267033607417e-08
M7XFQ9	RHTO_05345	1.9297171344868066e-07	1.6621964371291843e-07
M7WJI2	RHTO_06622	3.57390715858116e-07	2.8694318435867706e-07
M7X266	RHTO_06199	1.5317385895879647e-06	1.4054589084582306e-06
M7X7B6	RHTO_00403	3.5415339253001673e-07	3.434915107095853e-07
M7X097	RHTO_06780	6.027924470411544e-08	5.8232705395252934e-08
M7WWY2	RHTO_00629	2.1708842177274957e-07	1.7636310421817942e-07
M7X860	RHTO_03892	5.336552726941507e-07	4.578217488623332e-07
M7XKT9	RHTO_04678	3.2657823133789366e-07	2.7630392048237005e-07
M7XKA4	RHTO_06293	5.5823188742411464e-08	4.6858785750403035e-08
M7WYE8	RHTO_07750	8.507677305570904e-07	6.757844974287244e-07
M7XUJ0	RHTO_06967	4.547081146030428e-06	4.311262598182372e-06
M7XVL0	RHTO_06257	9.394044180719277e-08	8.585913163154246e-08
M7X928	RHTO_03733	3.461294772358247e-07	3.0690826622292626e-07
M7WMU5	RHTO_01494	4.748094209359052e-08	4.2353814024233656e-08
M7X0K6	RHTO_07369	7.241301874671448e-08	7.914982620702239e-08
M7XZ93	RHTO_00066	2.6398325671644346e-07	1.7734799243381108e-07
M7XVM0	RHTO_06272	4.149751816412182e-06	2.6612406411169494e-06
M7WLR9	RHTO_05705	1.6753769368155145e-07	1.4531890917806884e-07
M7WH68	RHTO_04079	2.187698049217432e-06	2.420759801355172e-06
M7X3A0	RHTO_06633	6.321085678006497e-07	5.576551835424022e-07
M7WP05	RHTO_04068	2.3399544756298585e-06	2.777779129967843e-06
M7WZV2	RHTO_07345	5.690148580490301e-07	5.888153107832342e-07
M7XFY4	RHTO_05435	2.9283692439112233e-06	2.254385865200101e-06
M7WMS6	RHTO_01469	5.8599383739233864e-08	4.608088853985012e-08
M7XPF5	RHTO_00192	2.6717358941764566e-07	2.261050011114035e-07
M7X8E9	RHTO_03988	1.5047194633203084e-06	1.7634257814361387e-06
M7WRV6	RHTO_02573	1.5746202948395798e-06	1.7368817105126178e-06
M7WYZ8	RHTO_00280	1.8610176958262078e-07	1.5326275751982892e-07
M7WNW9	RHTO_04330	6.859562614960129e-07	6.300957129557972e-07
M7WQ95	GET3	7.964826751836978e-07	6.453085532683678e-07
M7WL19	RHTO_05797	2.8498279443731165e-07	2.391517332980773e-07
M7WXL7	RHTO_08159	1.4695045581091667e-07	1.5115953025928695e-07
M7XNX9	RHTO_01102	2.061551559468876e-06	1.7284868869976233e-06
M7WXZ3	RHTO_07831	5.111805423136903e-07	3.908754172636642e-07
M7XF40	RHTO_00733	1.202221040802667e-06	1.304042161730263e-06
M7XLR5	RHTO_05024	4.2022151387793946e-07	4.0604106282251213e-07
M7XGX3	FEN1	3.895277958788081e-07	2.388531379881828e-07
M7XJ04	RHTO_06933	4.7501647779725764e-07	4.3772803979689296e-07
M7X318	RHTO_04689	2.568459954267578e-06	2.8391182496713952e-06
M7X766	RHTO_04293	7.658835072707748e-07	7.636795837163593e-07
M7X4R0	RHTO_05757	1.6062965543967508e-07	1.3033567188328787e-07
M7WYW5	RHTO_07593	9.574412214688341e-08	1.9601436474758564e-07
M7WRR3	RHTO_07569	1.2503246376314023e-06	8.941867647388302e-07
M7WVR9	RHTO_01160	4.292838906088694e-06	4.07799526849309e-06
M7X5F0	RHTO_03038	2.0751402789268263e-07	1.9206070118999316e-07
M7Y0E0	RHTO_00476	2.029780953951416e-06	1.7604638577166655e-06
M7X458	RHTO_05075	7.60335475119427e-08	6.497437334212422e-08
M7WJV1	RHTO_02351	2.1488115061779994e-07	1.8459188556394934e-07
M7Y0E4	RHTO_00481	1.0055424631288626e-06	1.4166547287066023e-06
M7XVS5	RHTO_06342	7.758140293817911e-07	6.768415969553417e-07
M7WX33	RHTO_00694	1.4956165699629968e-07	1.5449438661403486e-07
M7X0I3	RHTO_06850	9.097925268231573e-07	8.282322118029225e-07
M7XL68	RHTO_04803	2.4064263186359014e-06	4.3360309124427976e-07
M7WIA6	RHTO_03756	2.1931303465580715e-07	2.0099046578739343e-07
M7WSK1	RHTO_07286	4.476101730388993e-07	5.002902244306303e-07
M7WKV3	RHTO_05769	2.03238999059901e-08	2.0679746989376436e-08
M7XE45	RHTO_06426	6.591825176739382e-07	6.101364586900769e-07
M7XFZ3	RHTO_08102	5.588110471380078e-07	4.5342692691495284e-07
M7X6B3	RHTO_00309	1.9282915937859777e-06	2.0163564673366736e-06
M7WP58	RHTO_01066	9.348920938481161e-07	7.931922077773233e-07
M7WGU3	RHTO_04201	2.1332233408677926e-06	2.0250050176749285e-06
M7XWU8	RHTO_04903	8.992456773636424e-07	8.893027796866349e-07
M7WVM1	RHTO_01114	1.878327584322748e-06	1.3503197218330458e-06
M7WDG6	RHTO_05983	2.556417062889989e-06	2.413151800475333e-06
M7WS52	RHTO_02152	1.5674641719330297e-07	1.5184970299558448e-07
M7WFP5	RHTO_05174	2.7025555222315312e-08	2.1568418765148445e-08
M7XG51	RHTO_05286	3.373311256039093e-07	2.5247268944995406e-07
M7X1I2	RHTO_07024	2.800275777249022e-06	2.4323222450530616e-06
M7WSR6	RHTO_02296	2.8470039261620417e-06	2.663555052069421e-06
M7WS48	RHTO_02321	3.0826047292981882e-06	3.140499021869168e-06
M7XC49	RHTO_01805	3.434080255749356e-07	5.617398251290713e-07
M7WVZ8	RHTO_04922	2.6871038374254777e-06	2.309575982158393e-06
M7X520	RHTO_02923	2.9239086009772324e-06	2.7206113478962943e-06
M7X6Z4	RHTO_04450	1.0089027990732468e-06	8.293858592308037e-07
M7X7Y2	TIF35	9.071128250194627e-07	6.92972795054623e-07
M7WSD8	RHTO_02401	1.3095490131243694e-06	1.2151801068363227e-06
M7XJD3	RHTO_06018	2.4645070907184297e-07	1.8376462508665607e-07
M7X2C5	RHTO_04660	8.872873707440574e-07	8.545296474150429e-07
M7WLE9	RHTO_01778	1.8636262508491926e-07	1.7907512720960753e-07
M7WP35	RHTO_04103	3.0127350688983517e-07	2.5743192982402923e-07
M7X304	RHTO_04876	4.411561408805992e-06	4.558802509457144e-06
M7XL44	RHTO_02250	8.819383806589924e-08	7.615396853866271e-08
M7XQ16	RHTO_00447	4.8707340611255685e-08	3.8031302325307326e-08
M7XIA0	RHTO_03917	1.3398966489780963e-06	1.0861907233750802e-06
M7XGM1	RHTO_05200	3.1709625822675806e-07	3.192535930897924e-07
M7XXQ1	RHTO_02775	3.995857220654615e-06	4.003241744919066e-06
M7WVB6	RHTO_04721	1.0452207039387901e-06	8.207634843913744e-07
M7WZW7	RHTO_07119	2.71362793092607e-06	3.400467665447288e-06
M7WVW4	RHTO_00975	4.465593117003515e-08	2.7322928963664093e-08
M7WU06	RHTO_01826	4.3868944830636814e-07	3.866321994428132e-07
M7WCH0	RHTO_07387	5.724162502823056e-07	6.186748301786535e-07
M7XAK9	RHTO_02374	8.720960844881217e-07	6.137339334800348e-07
M7X6K7	RHTO_04481	9.286690215197639e-07	7.286732968711341e-07
M7XNR2	RHTO_01460	2.919415265676741e-07	2.389738266833225e-07
M7WYL5	RHTO_07513	1.2413599747101121e-06	1.1045915840733318e-06
M7X414	RHTO_06442	8.4265593021289e-07	6.49479343509895e-07
M7WVJ2	RHTO_04791	8.035802178954867e-07	7.019638094806348e-07
M7WY79	RHTO_08143	1.1665359608216526e-07	1.1517511178663712e-07
M7WCI4	RHTO_07059	2.0998791394803627e-07	1.7730801137510576e-07
M7WZL2	RHTO_07265	3.245583850154992e-07	2.590707339035136e-07
M7X5V2	MDE1	8.343179965219896e-07	7.092774639228636e-07
M7WDC1	RHTO_06445	1.0288826210682756e-07	9.275815520914983e-08
M7WDS9	RHTO_05829	9.914213698527998e-07	8.973398226136211e-07
M7XTV9	RHTO_06727	1.203423138233898e-06	1.1103744318894135e-06
M7WMI5	RHTO_05193	6.735549849290011e-06	6.630995883631728e-06
M7X3B8	RHTO_04986	2.9286895774711763e-06	2.5638764433319487e-06
M7XF55	RHTO_00748	2.400988805276342e-08	4.342599507106196e-08
M7XMA7	RHTO_01754	4.560470090705138e-07	4.350798501860345e-07
M7XV13	RHTO_06092	2.12912820826643e-07	1.9945360176049894e-07
M7WRB9	RHTO_07444	1.092276975254515e-06	5.997753821422984e-07
M7WMI1	RHTO_01364	4.253080034691527e-06	5.788762281401866e-06
M7WRV8	RHTO_02402	2.16975448243853e-07	2.1427765020699398e-07
M7WLS9	RHTO_05715	3.8076799139420025e-07	3.0294882432060993e-07
M7X1S1	RHTO_06069	1.5038722077068282e-06	1.6106185967116233e-06
M7X586	RHTO_05571	4.227662941373887e-07	3.8177676021207505e-07
M7X3R7	RHTO_04910	1.4647791614511159e-05	2.017868698424343e-05
M7X8V9	RHTO_03653	5.27563572698143e-07	4.776235187964865e-07
M7WVN0	RHTO_04831	2.622369831457008e-07	2.5116709879888167e-07
M7X6W8	RHTO_00534	4.24943890685798e-06	4.5797337065310495e-06
M7XG83	RHTO_07729	9.775015871886265e-07	1.1257172209375688e-06
M7WXH9	RHTO_03045	2.4306677322492426e-07	1.9722365195335588e-07
M7WUR1	RHTO_06326	4.866077175166551e-07	3.964911041734309e-07
M7X0R3	RHTO_06749	1.7651248779260268e-06	1.644467889702539e-06
M7X939	RHTO_03743	2.828554264649559e-06	2.3148676740101643e-06
M7X2V7	RHTO_04624	1.095074761008704e-06	9.269275132354337e-07
M7WL93	RHTO_05728	2.404347618174717e-07	1.970833513113502e-07
M7XMK1	RHTO_01864	9.411153101490453e-08	6.813998231106846e-08
M7WFF1	RHTO_05315	1.5628468840412057e-06	1.3997382147164106e-06
M7X7R6	RHTO_04229	1.4074349238612837e-06	1.1846766725986921e-06
M7WM43	RHTO_01637	8.391891679615353e-08	7.17092386189134e-08
M7XPI9	RHTO_00242	1.0393685060880612e-06	8.635248183057762e-07
M7WCV9	RHTO_06589	7.336520912620435e-07	6.119076936889255e-07
M7WYU1	RHTO_00205	5.538172905225184e-07	4.99211477773396e-07
M7WYT7	RHTO_00200	5.324850565348119e-06	4.357598418457479e-06
M7X8Y2	RHTO_03678	3.6435918486383884e-08	3.4095041370963305e-08
M7XZN8	RHTO_00226	1.8114126154151154e-07	1.691198810853683e-07
M7WD04	RHTO_06548	8.215073342565112e-08	7.577321981903671e-08
M7WRY8	RHTO_07649	2.324184477842078e-07	2.783700836077983e-07
M7WJ39	RHTO_03436	2.420367980624504e-06	2.7345361395296537e-06
M7Y0N8	RHTO_00566	1.1702845708849595e-07	1.1143315709205295e-07
M7XE78	RHTO_00878	4.055241936838576e-08	4.0379657617341165e-08
M7WUW8	RHTO_06386	2.3337146462023987e-06	3.139428442001083e-06
M7X7C0	RHTO_00408	2.564713964616653e-07	2.8062915909498015e-07
M7XJX0	RHTO_03377	2.850098407554299e-07	2.7442666848952447e-07
M7XDY6	RHTO_01249	1.6804114399735862e-07	1.53404947570832e-07
M7X226	RHTO_06370	2.9812049539828865e-05	3.420236933267418e-05
M7WQD1	RHTO_03633	5.150207497571705e-07	5.370363691084127e-07
M7XB28	RHTO_02297	1.7674462364586227e-07	1.6068122796525946e-07
M7XGP2	RHTO_05230	2.655620990758124e-07	2.68332784842154e-07
M7XI48	RHTO_07303	5.837894979646772e-07	4.867059353226848e-07
M7XFS8	RHTO_08047	1.95104631035434e-06	1.3571621688449676e-06
M7WVP5	RHTO_04846	1.0804549706549794e-06	1.1295839186872843e-06
M7XEW0	RHTO_05756	4.497979655687949e-07	3.522237194338557e-07
M7WJJ1	RHTO_02600	1.6138474610915824e-07	1.503809763421373e-07
M7XDI7	RHTO_06618	1.045094955689205e-08	2.1328946161379448e-08
M7XH21	RHTO_07516	1.3994475316860183e-07	1.274057820817369e-07
M7XLA9	RHTO_04843	4.653112986783271e-08	3.53904188542275e-08
M7XHZ2	RHTO_04030	1.6451922772575073e-06	1.5553923501990063e-06
M7X683	RHTO_00274	1.0983372722185144e-06	8.003177248737226e-07
M7XMS6	RHTO_02927	4.6273474014345845e-08	3.836335312456157e-08
M7WLK5	RHTO_01853	3.9969668924581644e-07	3.579703342048264e-07
M7XUB5	RHTO_06882	4.950289923022187e-07	4.647712027879229e-07
M7WWQ5	RHTO_00820	1.9198379621608076e-07	1.6709122522578713e-07
M7WP96	RHTO_03925	4.884443027718323e-07	4.924689084259338e-07
M7WMD7	RHTO_01732	1.2037183848614517e-07	1.2479888000884725e-07
M7WT61	RHTO_02122	7.516143838317806e-08	7.238593764330935e-08
M7XQN3	SEY1	1.0525917477655583e-07	9.25182983274342e-08
M7XH83	RHTO_04292	3.185562294396171e-07	2.7052749082744116e-07
M7XNF6	RHTO_01365	1.5998036375101388e-06	2.0674995320191926e-06
M7WLI2	RHTO_05640	1.7876649625820643e-06	1.5605733408251132e-06
M7XQG8	RHTO_00582	1.5122257406637125e-06	1.3045520586596264e-06
M7XQA4	RHTO_00662	4.249309007253231e-06	3.198658110805894e-06
M7XSM0	RHTO_07560	8.75498789849344e-08	9.218788612699307e-08
M7WVV7	RHTO_01200	1.0152232023219129e-06	9.456201712510726e-07
M7XR65	RHTO_08066	8.256661904618044e-08	7.667943142576554e-08
M7XJY8	RHTO_06183	1.3284736744208137e-06	1.0109740409481191e-06
M7X4N1	RHTO_05732	2.6709014034617734e-06	2.635903682117351e-06
M7XUV1	RHTO_06027	4.850458235825539e-07	5.056952232989658e-07
M7WUT5	RHTO_01690	5.565505142810352e-08	1.8195673257122343e-07
M7XG92	RHTO_05321	1.8005132644848446e-06	1.3261505133458525e-06
M7WY18	RHTO_03256	2.6644078056918276e-07	2.4381867853615946e-07
M7XN01	RHTO_01633	2.706282015941267e-07	2.7128749664009275e-07
M7XIT0	RHTO_06833	1.0847583817809992e-07	1.030130829882391e-07
M7WHX0	RHTO_03880	4.837940902027421e-07	4.187640618255848e-07
M7XQI3	RHTO_00747	2.1094512719381397e-07	1.497084479216492e-06
M7WKH4	RHTO_06453	1.2272521050493347e-07	1.1077965962676076e-07
M7WMM4	RHTO_05273	5.195691947927333e-07	4.7352516314797926e-07
M7XI13	RHTO_07273	1.507669799306519e-07	1.4813722229617246e-07
M7WII3	RHTO_03563	4.0056003544277996e-08	3.589535322846827e-08
M7XKC4	RHTO_02571	3.080487706708808e-07	3.714140488680472e-07
M7XIU1	RHTO_06848	4.973963305915863e-07	4.504733757683926e-07
M7WVF0	RHTO_04751	1.0348508873804771e-06	8.466939270585206e-07
M7X7I7	RHTO_00488	1.6793574948547955e-07	1.3732993519304238e-07
M7WQN9	RHTO_03305	1.2692908852328222e-07	1.075081301103284e-07
M7WXQ2	RHTO_03120	1.0786639932134462e-07	1.0264574958029215e-07
M7XMY5	RHTO_02977	2.1186151633278973e-07	1.674609440932661e-07
M7WX28	RHTO_00689	6.958452054089007e-08	8.582164290440733e-08
M7WV57	RHTO_04656	7.627851222375357e-08	7.51643819646218e-08
M7WIJ7	RHTO_03578	1.249675545021794e-06	1.8266082458906039e-06
M7XGP9	RHTO_07920	1.6102346621478383e-07	1.5159894579671217e-07
M7WGE7	RHTO_04281	3.268407492332966e-07	2.91223162557042e-07
M7X6U2	RHTO_00514	2.8059504894704106e-07	2.3502203472031805e-07
M7XFQ7	RHTO_08022	9.217082142157878e-07	7.365548700531296e-07
M7WL38	RHTO_05661		3.8878347872845006e-08
M7WKS6	RHTO_05966	2.1135341189183443e-07	1.4759420253181833e-07
M7WD80	RHTO_06490	2.202070102296011e-07	1.3918551340876025e-07
M7XNT9	RHTO_01490	2.980276202444738e-07	1.85112137081932e-07
M7WL33	RHTO_05812	7.098312619759272e-07	6.179669305406254e-07
M7WP76	RHTO_01086	6.592302633408616e-07	5.444566106516398e-07
M7WJE2	RHTO_06630	1.3926439047957066e-07	1.353673581318189e-07
M7XDH7	RHTO_01506	3.082363561667172e-08	3.51157706375039e-08
M7WSF3	RHTO_07236	9.485801370109421e-07	7.270347878223657e-07
M7WQ31	RHTO_03695	8.258183977316742e-07	7.063305785806201e-07
M7X2V8	RHTO_04835	2.0625390828904907e-07	1.669431836762726e-07
M7WQV4	RHTO_03385	1.612017881330512e-07	1.6330037560199666e-07
M7WYF0	RHTO_07458	1.0867684795743294e-06	8.33739135099675e-07
M7X1U6	RHTO_06270	1.6392224634312436e-07	1.73528318746655e-07
M7X6E4	RHTO_00349	1.2986987760239098e-06	8.979939720695604e-07
M7X2Z7	RHTO_04871	2.994684268969916e-07	2.830055405256636e-07
M7WZU9	RHTO_00595	8.375186808499117e-08	6.507064565839548e-08
M7XHI7	RHTO_07088	3.960354952973109e-07	2.6667482580740676e-07
M7XHJ9	RHTO_04163	1.9440060803990507e-07	1.8938574985542311e-07
M7WK35	RHTO_02468	3.4322463579058016e-07	2.486991693419172e-07
M7X0Y9	RHTO_06799	4.0051351363051465e-08	3.4526217683206353e-08
M7WN84	RHTO_04305	8.027370635045244e-07	4.99562174841462e-07
M7WK50	RHTO_05962		5.3684315148236136e-08
M7XGG1	RHTO_07829	1.7980748508900244e-07	1.9254435160679154e-07
M7XIH0	RHTO_04002	2.9237151159673474e-08	2.5899903933318456e-08
M7WYQ4	RHTO_07856	3.275574970056577e-08	2.4855678366105845e-08
M7WKE8	RHTO_02299	2.4719688590385236e-07	1.7449959795114667e-07
M7X1T3	RHTO_06079	3.298177449349226e-07	2.9284364994861043e-07
M7WN54	RHTO_05197	1.472666638194383e-07	1.157602251057934e-07
M7WK21	RHTO_02448	8.203512305443912e-07	7.711567841993897e-07
M7WS89	RHTO_07171	8.344231689176119e-08	6.32341346909895e-08
M7WL88	RHTO_05723	3.823991342959601e-07	4.057523425388468e-07
M7X698	NOP7	1.1696608223832554e-07	8.570541213999596e-08
M7WPM4	RHTO_00781	6.524439552438945e-07	6.398789255093966e-07
M7X9A6	RHTO_03495	3.2698693058788916e-08	3.037207822689852e-08
M7X2L5	RHTO_04750	5.21025457962781e-09	4.265793962504273e-09
M7X6J9	RHTO_00128	2.2674101600275787e-07	2.0475246476698862e-07
M7XXA4	RHTO_05068		
M7WNK2	RHTO_04421	3.7330038564683894e-06	3.9010818254498374e-06
M7XI95	RHTO_03911	6.89155166883453e-08	7.605427893468723e-08
M7XEL7	RHTO_05830	2.440461380244996e-07	2.7773386057215653e-07
M7WK05	RHTO_06611	1.874274499850688e-07	1.484814430711265e-07
M7WIW7	RHTO_03376	3.6015970774605673e-07	2.824313063827257e-07
M7X7F7	RHTO_00453	1.8103550506581672e-07	1.4572329508642333e-07
M7XGQ3	RHTO_07925	5.05794824365967e-06	3.1321796863175794e-06
M7XXM3	RHTO_02744	4.5010224181014203e-07	3.8288704991589524e-07
M7X211	RHTO_06149	1.790263503118045e-07	1.6661220239504206e-07
M7WQ25	RHTO_07985	8.304757579702593e-07	8.820871999559667e-07
M7WUE0	RHTO_01333	7.82958043312661e-07	6.962924233818509e-07
M7XMP2	RHTO_01914	1.7778714514778598e-06	1.39762949840867e-06
M7WMC4	RHTO_05138	4.150116888541467e-07	2.1654681795593684e-06
M7XGE2	RHTO_05150	1.6845014664714034e-06	1.1276075843498079e-06
M7X0M2	RHTO_06900	5.255688235638808e-07	4.357283233389515e-07
M7XN14	RHTO_03012	3.0943819813810615e-07	2.458989470519036e-07
M7XU92	RHTO_06852	1.428913095845077e-07	2.822628356223925e-07
M7WIK5	RHTO_03588	3.5004684965955775e-06	3.508126073129037e-06
M7X268	RHTO_04594	3.791532959764484e-08	5.1421857991075856e-08
M7WG40	RHTO_04388	2.2128553257362384e-08	1.9744643304046352e-08
M7WXC1	RHTO_02980	5.811225222998559e-08	5.9054311834362814e-08
M7X3E3	RHTO_05016	8.506141443599189e-07	6.775003167450051e-07
M7WEY0	RHTO_05354	6.904113856791048e-07	6.234965063362263e-07
M7XUE2	RHTO_06917	1.3060671662958143e-07	1.0957778910156804e-07
M7WKZ8	RHTO_02028	3.427578816382934e-07	2.440843442180321e-07
M7WKI1	RHTO_02167	2.87622485477569e-07	2.660725419752512e-07
M7WNX4	RHTO_04023	1.3167816837177737e-07	9.79745081241496e-08
M7WDH6	RHTO_05993	1.315279854558936e-07	1.8150062723315921e-07
M7X368	RHTO_04926	4.026109415084429e-07	4.033292543880005e-07
M7WUY3	RHTO_04575	2.3196791162718377e-07	1.3877772928389725e-07
M7XI04	RHTO_04045	4.597084211329458e-08	3.678771651226059e-08
M7XN33	RHTO_03042	5.009313959233154e-07	4.068371774255858e-07
M7WN91	RHTO_04310	6.88783487763718e-08	6.512375953719342e-08
M7XMV4	RHTO_02952	8.802605702408541e-08	8.304514257079708e-08
M7X0F7	RHTO_06820	3.043402459708847e-06	3.4980991478933733e-06
M7WVB0	RHTO_04716	5.341626273508623e-07	2.681780708052846e-07
M7XIW2	RHTO_06878	2.380953600158984e-07	1.775129440172183e-07
M7XRD3	RHTO_08116	5.108575796680398e-08	3.7314371041014184e-08
M7X123	RHTO_06020	8.007145596012868e-07	6.725447312189114e-07
M7WH87	RHTO_04109	4.916949670162021e-07	4.108812372419676e-07
M7WUL9	RHTO_06276	3.9839080597867205e-07	5.420381110613972e-07
M7XQG0	RHTO_00722	1.6991747721819424e-07	1.2078559078035303e-07
M7WQD9	RHTO_03487	1.734260276487087e-08	1.6005419994791063e-08
M7WNZ1	RHTO_04355	8.63622829847728e-08	7.59650854624425e-08
M7XNJ1	RHTO_01385	2.1420382011440845e-06	2.0102716823212974e-06
M7XMX5	RHTO_01603	5.362593972822051e-08	4.0760134336845156e-08
M7WUZ4	RHTO_04590	1.7151813531574252e-07	1.421944606972625e-07
M7WUI0	RHTO_01605	6.289008337305721e-07	6.098190338287039e-07
M7XJN0	RHTO_03604	4.964796985619337e-06	3.643834491448922e-06
M7X3Z9	RHTO_05000	4.5203453588649133e-07	3.96980644653488e-07
M7WZP3	RHTO_07627	3.626119998968885e-08	2.987218358359271e-08
M7XW26	RHTO_04627		2.0708411922758884e-06
M7XGX8	RHTO_04389	9.473269041919602e-08	9.044166738164179e-08
M7WNJ4	RHTO_04411	5.107693745539861e-07	2.2624290521226058e-07
M7X263	RHTO_04589	9.9900839851499e-07	9.513159902766748e-07
M7WX55	RHTO_00719	1.6273185641133798e-07	1.2441840010721967e-07
M7XJW0	RHTO_06158	8.019383468692352e-07	6.613997773599447e-07
M7WYV4	RHTO_00225	5.354091767221897e-07	4.888440432973811e-07
M7WW22	RHTO_01265	7.580033095283325e-07	7.681990953828888e-07
M7XB90	RHTO_02265	2.3097582892733097e-06	2.8553079555719164e-06
M7WLL9	RHTO_05660	5.338732277281161e-07	4.39566284645887e-07
M7WQT1	RHTO_03466	6.619631713105841e-07	2.6399652848616916e-07
M7X5H6	RHTO_03068	4.317252214506091e-07	3.582564826307251e-07
M7X3E9	RHTO_04809	2.498214526582183e-07	2.22077715213483e-07
M7WJI1	RHTO_02590	1.782612941305363e-07	1.5139848500711614e-07
M7WX08	RHTO_00664	2.2988685860499563e-07	1.9533110733721036e-07
M7X569	RHTO_05546	9.990388409432867e-08	9.210762432587977e-08
M7WRD1	RHTO_02564	7.931107462658135e-08	5.316410139216387e-08
M7WZ22	RHTO_07663	5.186603715982628e-07	4.070401745534517e-07
M7WUP1	RHTO_01660	4.1624915359084136e-07	2.6400056184696916e-07
M7XIT7	RHTO_06843	1.1071991460899613e-07	1.0351046290941489e-07
M7XBT1	RHTO_02090	4.6365391248978135e-07	3.522743961392719e-07
M7XWZ2	RHTO_04928	1.0382227329005627e-08	8.539752764741128e-09
M7WKY0	RHTO_05621	8.914953367331472e-07	1.0802280442574422e-06
M7XUQ9	RHTO_07037	1.1832427039675311e-08	1.12132181954281e-08
M7WVD8	RHTO_04741	2.0872255867249704e-07	1.945382079057923e-07
M7XEK4	RHTO_05820	2.467289322979366e-07	3.122762307141226e-07
M7X536	RHTO_05684	6.060791018178604e-08	5.525215828090715e-08
M7WJJ6	RHTO_02605	1.3463893917981894e-07	7.830081638373201e-08
M7XGV7	RHTO_07451	4.2929722757463696e-07	4.1776824040388514e-07
M7X1W7	RHTO_06295	2.007254653408013e-08	2.5463283206427215e-08
M7WR12	RHTO_03435	1.8557481620271136e-07	1.3073490679956217e-07
M7WJ92	RHTO_07058	1.5185635989823552e-06	1.1300262233088711e-06
M7X4C4	RHTO_02904	6.583307455943905e-07	5.657923771287159e-07
M7XYR3	RHTO_03177	1.8432709252747166e-07	1.5686015315088821e-07
M7X319	RHTO_04891	8.659053140530101e-07	3.3725852229731702e-06
M7X7N8	RHTO_00543	2.3828146468971517e-06	1.9126517304090347e-06
M7X074	RHTO_07244	3.2443895068287724e-07	2.435033749815807e-07
M7X7W6	RHTO_00613	2.7463433947223758e-08	2.1689529863189025e-08
M7XLG8	RHTO_04904	4.843408853999016e-07	4.6565441291563765e-07
M7WT15	RHTO_02077	9.168054438365206e-07	9.041078569135931e-07
M7X416	RHTO_05020	9.593859191880667e-07	1.4128208363563212e-07
M7XB39	RHTO_02218	2.4047331477692754e-06	2.106026760932995e-06
M7WPB7	RHTO_04235	8.948763800442704e-08	9.97422151165593e-08
M7WR78	RHTO_02524	2.1175752390951833e-07	2.56654249155798e-07
M7X4F4	RHTO_02934	1.5924193502206973e-07	1.4831426818130598e-07
M7X2N1	RHTO_06359		
M7WV75	RHTO_01211	2.3859514302240702e-08	2.163508220844062e-08
