uniprotID	GeneName	REF_048_1	REF_048_2	REF_048_3
M7WYN4	RHTO_07835	5.408646778256611e-07	4.6286507453180105e-07	5.025279079905911e-07
M7WFI6	RHTO_05129	1.5806924952844518e-07	1.8659148066511184e-07	2.0405887944342386e-07
M7XQN3	SEY1	2.8423769041650325e-07	2.5142320239019275e-07	3.15446034968833e-07
M7WKM2	RHTO_02194	5.646143577972476e-09	5.589229093007424e-09	2.9193098813470908e-08
M7XUK3	RHTO_06982	3.563651102433265e-09	3.0608516418234954e-09	6.655547866556462e-09
M7XZ40	RHTO_00006	2.0224864346221543e-07	0.0	2.1017609010495823e-07
M7XYH2	RHTO_03066	5.34133255382087e-07	4.872943053755817e-07	5.766170918763482e-07
M7WVH2	RHTO_01502	3.2962062529586993e-07	2.967147357056861e-07	3.1927282025691784e-07
M7WR54	RHTO_03596	1.2613986565037048e-07	1.0236555093787593e-07	1.315991063197246e-07
M7XE25	RHTO_06401	2.0727690977325616e-07	2.10236544095465e-07	0.0
M7XCQ6	RHTO_01629	3.673666033616515e-05	3.683346558764051e-05	3.679401257242089e-05
M7WT03	RHTO_02067	9.149724405434753e-05	8.770266738843277e-05	8.868364554728986e-05
M7Y0M8	RHTO_00556	3.7169425024994387e-06	3.339535579077345e-06	3.651252199146343e-06
M7Y0E0	RHTO_00476	1.829052176954003e-06	1.6708473106168298e-06	1.8958973643108426e-06
M7XPA1	RHTO_00152	1.6520257036028333e-06	1.5960286320678528e-06	1.7736062663994249e-06
M7XEY4	RHTO_00673	2.4055903645497355e-06	2.627444241830039e-06	3.2423242412185993e-06
M7XPR1	RHTO_00337	0.0	3.8179171718886004e-07	7.226575814788641e-07
M7XCF7	RHTO_01920	1.2018323382254756e-06	1.4076264275908054e-06	1.3382438474106705e-06
M7WQ73	RHTO_08030	4.4809061198196543e-07	3.9401284121067737e-07	5.32793997959359e-07
M7WR49	RHTO_07903	2.008276764273697e-07	1.1537135564963124e-07	1.4949900443093997e-07
M7WWP2	RHTO_00805	9.941744254940502e-08	7.175098637611808e-08	9.389471275834221e-08
M7WU66	RHTO_01896	5.687550589742566e-08	6.100339223958053e-08	5.435274538612445e-08
M7WX04	RHTO_07979	5.895994678286965e-08	8.991473991055756e-08	9.070464739969406e-08
M7WWQ6	RHTO_02774	1.1500294835910184e-07	9.470473370738103e-08	8.130051362004759e-08
M7WYT7	RHTO_00200	4.365854166356054e-06	3.935458630191647e-06	4.769699836325928e-06
M7WFG4	RHTO_05325	6.080835863369012e-07	5.698539262035582e-07	6.458759709711132e-07
M7XR65	RHTO_08066	1.0898696720590621e-07	1.1049823085131551e-07	1.3056103786114627e-07
M7XMY0	RHTO_01608	2.534440364535086e-06	2.430252331293445e-06	2.6410880244326087e-06
M7X3B1	RHTO_04976	2.3564728993872673e-07	1.578427087093937e-07	2.483220358495125e-07
M7XBH8	RHTO_01990	0.0	0.0	5.318455085660102e-09
M7X1F1	RHTO_06989	9.026355491445224e-07	9.55436809540111e-07	1.2711402937466724e-06
M7XGE1	RHTO_07804	0.000134419171642769	0.00012778622843381707	0.00014579729662012194
M7XSS5	RHTO_07600	1.2072428128547887e-06	1.1329510026151862e-06	1.2030846883031447e-06
M7WNZ6	RHTO_04360	2.566563679410496e-07	2.4888687072419917e-07	3.0028955167343064e-07
M7X304	RHTO_04876	8.553665528124828e-06	7.570748341182894e-06	8.4089269110341e-06
M7WPS9	RHTO_03864	1.4451649974375674e-08	8.292996093949861e-09	1.828241471642493e-08
M7WM81	RHTO_05314	4.356030800809378e-07	4.175407852004367e-07	4.388710526818742e-07
M7XKU4	RHTO_02373	0.00013112018772794344	0.00012540131200695822	0.00013188179135176394
M7X2T5	RHTO_04598	5.668629391057206e-06	5.4087970889139835e-06	5.573627930612273e-06
M7WZI1	RHTO_07235	0.0	6.624871748426316e-09	0.0
M7XWZ6	RHTO_04933	2.826310037362533e-06	2.779848959843329e-06	3.3017590216554855e-06
M7WTV5	RHTO_01766	1.2143716681958159e-07	1.209817787516695e-07	1.3506223626123545e-07
M7X536	RHTO_05684	5.273464437776132e-07	4.741978409746095e-07	4.842530431098376e-07
M7XN27	RHTO_03032	1.7525109432634306e-06	1.870871090677912e-06	1.964503689206765e-06
M7X431	RHTO_05950	2.290605632118138e-07	1.900555138653e-07	2.0917850753856833e-07
M7WNP6	RHTO_04202	9.666527369341643e-07	9.621185685638987e-07	9.057385869638884e-07
M7WKX0	RHTO_05784	3.1256424438047144e-06	2.9006033511644254e-06	3.296164166615102e-06
M7XJX2	RHTO_06168	6.565416019392297e-07	6.270447555059164e-07	7.133281383880767e-07
M7XLS6	RHTO_05039	1.5148834388979028e-07	1.4041454607674497e-07	1.689627355499351e-07
M7X761	RHTO_00338	3.3577501507772185e-08	0.0	3.149086232157578e-08
M7WIW7	RHTO_03376	1.5281570917561232e-06	1.4817111508504608e-06	1.573748547543094e-06
M7XJW0	RHTO_06158	2.2167072183051098e-06	2.116179010202155e-06	2.3308300852943215e-06
M7WST7	RHTO_02007	1.1214230797155653e-08	1.2510545242333419e-08	1.3122267614721035e-08
M7X4U1	RHTO_03074	1.831435890076273e-07	1.2170028024842494e-07	2.3837701885075116e-07
M7XIR2	RHTO_03866	7.263414548391671e-06	7.245751591041243e-06	8.029765297817655e-06
M7X7A3	RHTO_04329	1.4952719491575151e-07	1.249351394914846e-07	1.3331342116682384e-07
M7WYC5	RHTO_00055	5.82953685542339e-08	7.12662158410093e-08	1.2185018579698178e-07
M7XPB8	RHTO_00157	5.403904859863721e-08	4.098048244349803e-08	5.937946839597234e-08
M7WSH7	RHTO_02446	6.059415144331134e-06	5.82117538564427e-06	6.768901883174852e-06
M7WXG9	RHTO_03035	3.2090584297287063e-08	3.351222173074302e-08	3.990065900913362e-08
M7WNB6	RHTO_04331	5.395464780524333e-08	6.654748759220269e-08	5.4353945273861644e-08
M7XHF0	RHTO_07646	0.0	0.0	0.0
M7XRG9	RHTO_08161	0.0	1.4874780762276503e-07	1.9096393487570407e-07
M7XN72	RHTO_03087	6.140902373140538e-06	4.063541325995912e-06	4.658681278582129e-06
M7WZR8	RHTO_00565	0.0	0.0	1.7061614488616955e-08
M7WVA2	RHTO_01417	2.24957860434275e-08	0.0	0.0
M7WTH6	RHTO_02051	1.3325614184001742e-08	1.3731278529560957e-08	1.529539245933593e-08
M7XJ04	RHTO_06933	8.126539123844449e-07	7.701995564202303e-07	8.624571382638914e-07
M7WPA9	RHTO_04225	7.85958777961729e-08	6.611298270784432e-08	7.869018844019153e-08
M7XDZ2	RHTO_01254	1.4766975631187834e-08	1.4089559380577415e-08	1.7446505086425222e-08
M7XAZ3	RHTO_02269	3.051481902449496e-08	3.14247514790944e-08	4.061300965448746e-08
M7X0D3	RHTO_07304	2.5369553436380334e-06	2.6452746266081777e-06	3.051781126799002e-06
M7WGP2	RHTO_04142	1.8426852178831814e-06	1.5927691517614649e-06	1.6932232455308227e-06
M7X6Q6	RHTO_00474	5.398707114819278e-05	5.191500515122778e-05	5.9123558186274054e-05
M7XK72	RHTO_06248	7.751952732678654e-05	7.157915766344968e-05	7.581707003723903e-05
M7XRV0	RHTO_07823	6.260928824336688e-09	6.3276213791202984e-09	6.237429053701517e-09
M7WKY6	RHTO_05902	4.9755076092965236e-08	4.941178883445221e-08	4.2661749836025626e-08
M7X390	RHTO_04951	3.998191097591034e-07	3.5773422625813995e-07	3.6904336574229966e-07
M7WUB7	RHTO_01545	3.6486684079779406e-08	5.6315076464213815e-08	4.709820314232152e-08
M7XQJ6	RHTO_00762	7.595750262073334e-07	7.638602020129259e-07	8.664409993403001e-07
M7WL39	RHTO_02073	2.866312718852188e-07	3.165970264062164e-07	3.121859067242394e-07
M7XEW8	RHTO_05761	2.630544646883351e-09	0.0	0.0
M7WUK3	RHTO_06256	7.44008834822984e-08	6.06136572291155e-08	7.645139563242856e-08
M7X3G0	RHTO_05036	3.523160204095105e-07	3.5138411036476727e-07	4.1509994668155767e-07
M7X6L3	RHTO_00138	0.0	0.0	4.3552033863768335e-09
M7WQP1	RHTO_03734	1.8228356408807793e-05	1.807361404226009e-05	2.0410294785786275e-05
M7WPK8	RHTO_00766	9.792222808106918e-09	0.0	1.3028690526434357e-08
M7XPL5	RHTO_00907	3.6299423708775284e-07	4.299908772456562e-07	5.489772859262344e-07
M7X577	RHTO_05556	2.711663177386583e-07	2.9258567070431517e-07	2.4777401484280933e-07
M7XQ05	RHTO_01032	2.833150127675927e-06	2.6857816787510938e-06	2.911971518681952e-06
M7WUE7	RHTO_06211	9.906943980607881e-08	1.0383197656298229e-07	1.2553664161514512e-07
M7XLG2	RHTO_02327	8.540796659390224e-08	8.7936260004961e-08	8.17442624327709e-08
M7WM33	RHTO_01627	3.8393699368028314e-09	2.814013519267544e-09	5.616968380272693e-09
M7XDP2	RHTO_01149	7.771403851261908e-08	5.093516506449921e-08	9.08767475178685e-08
M7WS84	RHTO_02277	3.897751470565006e-07	3.8889230279461074e-07	4.5978979547948827e-07
M7X719	RHTO_04475	1.5528126584956302e-07	1.4793284231285703e-07	1.3796772804022136e-07
M7X019	RHTO_06725	1.0173884607464498e-08	0.0	1.4280665938580552e-08
M7WLA6	RHTO_02123	6.562757988225559e-06	5.488745574732231e-06	6.1202557567112e-06
M7WVX9	RHTO_01225	3.233433604507939e-08	3.207315228283132e-08	3.895830978635168e-08
M7WP10	RHTO_04073	4.1194697852452255e-06	4.086783644601435e-06	4.403039363595027e-06
M7X6K2	RHTO_00414	8.557849393560117e-07	7.897401352984499e-07	8.54200777835567e-07
M7WV44	RHTO_01367	0.0001004033557456942	9.305929268572511e-05	0.00010704690271297852
M7X207	RHTO_06344	6.4686128026711405e-06	6.1701723175582626e-06	6.93780568354264e-06
M7X1Q6	RHTO_06054	5.54040178506254e-08	2.7069078603111725e-08	6.628330377251747e-08
M7XK23	RHTO_03432	4.5393083274411846e-08	5.1939118861541726e-08	5.1019638391275237e-08
M7WWX9	RHTO_07954	6.269986039055458e-05	5.8412194965769965e-05	6.388903197598364e-05
M7XHW6	RHTO_07233	2.7743736844646647e-07	2.533951009759665e-07	2.865529141710395e-07
M7X774	RHTO_04298	6.530271449222517e-07	6.04047935884579e-07	5.92852996020696e-07
M7WH61	RHTO_04069	1.2644759142773085e-07	1.3926527586581007e-07	1.1734609539459858e-07
M7XI95	RHTO_03911	1.8463504121239656e-07	1.9334734242026168e-07	2.2631788585080186e-07
M7XFW5	RHTO_08077	5.17414942956337e-08	5.246731674278883e-08	5.7980847091468205e-08
M7X5A4	RHTO_05591	1.0633690362948831e-05	1.0787962373546554e-05	1.2419139677824748e-05
M7WK24	RHTO_02453	2.272154361988508e-06	2.110666500650606e-06	1.993202201399843e-06
M7WLQ6	RHTO_05690	4.3472244210074864e-08	4.639712130187047e-08	5.328141981197939e-08
M7WKJ1	RHTO_05818	6.375407877950961e-07	5.892735817206622e-07	6.187602593893705e-07
M7WKP3	RHTO_02315	3.989637674021298e-06	3.490253480684739e-06	4.683742812545421e-06
M7X3I8	RHTO_05071	2.902942098382113e-08	2.5522395308499744e-08	2.974972600757535e-08
M7XVL0	RHTO_06257	2.9032148613158203e-07	2.7914216863969874e-07	3.2226131052215665e-07
M7WZP5	RHTO_00545	1.5193759222530232e-05	1.451369846650705e-05	1.635220801128676e-05
M7XYX4	RHTO_03242	6.937261576420177e-08	6.74708710841753e-08	8.25216466118545e-08
M7XQB5	RHTO_00677	4.1290321031570236e-07	2.0169248552577907e-07	2.799011288711814e-07
M7XRQ3	RHTO_07773	3.7424278212198186e-05	3.587914903650528e-05	4.2495693311267235e-05
M7WWI8	RHTO_00964	1.1139830790461484e-08	8.57980968289641e-09	1.2145228817394355e-08
M7WN97	RHTO_04315	6.1902204239309e-06	5.869738154082128e-06	6.684395249279149e-06
M7XD11	RHTO_01321	2.872595020028475e-08	2.789510114975342e-08	3.532434538864195e-08
M7XXY0	RHTO_02865	0.0	0.0	0.0
M7XQ01	RHTO_01027	7.80553500757461e-06	7.297425247316925e-06	8.737539714545265e-06
M7WL51	RHTO_02083	2.549021140076596e-08	2.147937382361882e-08	2.2604481484718213e-08
M7WYF4	RHTO_00085	4.836106972034056e-06	4.698250726664618e-06	5.3938915340744035e-06
M7WNT9	RHTO_04294	1.2546507960365716e-07	1.2603350909132373e-07	1.2715281889850857e-07
M7XTD0	RHTO_07222	4.187263619114471e-08	4.93106784442104e-08	4.352026546009823e-08
M7Y005	RHTO_00351	2.585507950782158e-09	2.9075794104992197e-09	3.4567977566360896e-09
M7X6Y9	RHTO_04445	3.302114901398233e-08	2.6431542521130447e-08	2.9341352471857356e-08
M7XSB0	RHTO_07465	5.383259137838685e-09	5.3143055072438095e-09	5.36855213751452e-09
M7X011	RHTO_06720	1.5695677091350167e-06	1.377630719460371e-06	1.6282306459226148e-06
M7XFB7	COQ3	3.136661224570355e-07	2.4016382735054936e-07	2.9024413438562144e-07
M7WPH6	RHTO_00731	3.854537996870689e-07	3.874573100018918e-07	4.349407224456819e-07
M7WWH0	RHTO_00949	2.6558322561966235e-05	2.6043108608564746e-05	2.8847945877381974e-05
M7X188	RHTO_06085	0.0	4.8983868665807344e-08	5.0372114904482433e-08
M7WV08	RHTO_01131	1.3666904612291144e-07	1.232780110251755e-07	1.400682114910124e-07
M7X6Z8	RHTO_00564	4.6023605191279983e-08	5.4110282728455955e-08	5.700928452907971e-08
M7WKZ4	RHTO_05912	4.254984723373167e-06	4.114520508026744e-06	4.119425384157385e-06
M7WR72	RHTO_03616	5.73996349618196e-08	7.324088356973356e-08	7.542217725213858e-08
M7WH92	RHTO_04114	3.7720121669188354e-05	3.290983192321144e-05	3.538797484310449e-05
M7XRS0	RHTO_07793	0.0	2.3417016154313864e-08	0.0
M7X7H5	RHTO_04149	1.3263034157527242e-05	1.3593580412418673e-05	1.4240916445609026e-05
M7XSD9	RHTO_07495	3.992197120520673e-08	2.9196668615758532e-08	3.311114053586316e-08
M7WI15	RHTO_03661	1.8363496473529304e-07	1.476489749296105e-07	1.5197812080470854e-07
M7X7B6	RHTO_00403	8.953473598337152e-07	8.17967253331296e-07	9.76438692431809e-07
M7X6H4	RHTO_00384	1.0710167343452945e-05	9.865534248058571e-06	1.1276899101743569e-05
M7WLV6	RHTO_05408	0.0	9.210053401912692e-08	8.765494936339925e-08
M7XRH4	RHTO_08166	1.2149356003158655e-08	2.1192600964317177e-08	7.153664512951068e-09
M7WP83	RHTO_03909	1.4491008716430705e-08	1.017228568366016e-08	1.4052890604625384e-08
M7XIC1	RHTO_03942	5.699351831856709e-08	5.8931795534977624e-08	6.770916061062674e-08
M7WMI1	RHTO_01364	1.590937237822398e-05	1.7594250105921865e-05	1.6744328922862506e-05
M7X3U5	RHTO_06462	0.0	0.0	5.390310362998378e-08
M7XMB0	RHTO_02776	1.7563552624433878e-07	1.68103526930159e-07	1.9279431631378204e-07
M7XXG1	RHTO_02679	1.448480770536073e-07	1.5848345001917889e-07	1.4989863880838966e-07
M7XV41	RHTO_06117	4.3360434556847097e-07	4.1982240468555834e-07	4.645701547073837e-07
M7XPF2	RHTO_00187	1.515630623169467e-08	1.826485667140047e-08	3.919434259818591e-08
M7XTA7	RHTO_07197	6.403613890915699e-08	5.886773865874173e-08	6.586587578744136e-08
M7XDN2	RHTO_01139	1.672286166163446e-05	1.4964329144369222e-05	1.6903687477423714e-05
M7XQQ3	RHTO_00827	3.145581946041606e-08	3.024789742869356e-08	2.2557882091536655e-08
M7XQG4	RHTO_00727	3.535226480953131e-08	2.9782724035987658e-08	4.050182069284942e-08
M7XZZ6	RHTO_00341	1.1583038829572583e-07	9.780452731940614e-08	1.3168013996307892e-07
M7X0X4	RHTO_06789	3.977997199160739e-06	4.218714246949259e-06	5.182427152104896e-06
M7WER7	RHTO_05485	3.2036282174970015e-08	3.496477860980831e-08	4.6318065409259634e-08
M7XLF7	RHTO_04894	2.376604890279698e-08	2.5366305994036116e-08	2.80919615183145e-08
M7XIU5	RHTO_06853	6.163550230184621e-07	4.2834677885108336e-07	5.594113590828903e-07
M7WW34	RHTO_01280	3.123759649354887e-07	2.6042247766937375e-07	3.053505480664691e-07
M7X4P6	RHTO_03024	9.560399741401536e-08	7.447894660843715e-08	8.796578628335036e-08
M7WXQ3	RHTO_07721	7.239668811330444e-06	6.517607811651156e-06	7.4011181754995814e-06
M7WQ93	PAN3	1.228264842754748e-07	1.3400660454953249e-07	1.2811709963353652e-07
M7X2U1	RHTO_04820	2.756244745036721e-07	2.3734503010096512e-07	2.444670406328607e-07
M7WZK8	RHTO_00515	0.0	0.0	3.356807683231899e-08
M7XPF7	RHTO_01314	2.98972203026469e-07	3.116983485469533e-07	3.302632696582311e-07
M7X4N6	RHTO_05737	1.3757889003119067e-06	1.3004680417939785e-06	1.3821001024326543e-06
M7XI38	RHTO_04090	3.6125892483554523e-07	4.042311912905506e-07	4.1991858652157427e-07
M7WM09	RHTO_05443	7.198425553127855e-09	7.66635074672458e-09	0.0
M7WYX7	RHTO_00255	4.366787595437958e-08	5.2445188356245816e-08	5.044119644641478e-08
M7XZW3	RHTO_00306	4.2381529037952324e-08	3.214423152434054e-08	4.126256385261724e-08
M7XNY4	RHTO_00052	3.016921134824653e-08	4.098924638925789e-08	4.030888233932615e-08
M7WRC4	RHTO_07449	5.047919467710664e-07	4.3027529238102123e-07	6.241681447169313e-07
M7XNS0	RHTO_03293	2.452859890404204e-07	2.6756909071852607e-07	2.9478606266715466e-07
M7WYU7	RHTO_00215	1.0269844337357073e-08	9.955140565118059e-09	8.293834401551334e-09
M7XCS9	RHTO_01654	2.379213062244545e-07	1.7674289406657136e-07	2.417216385163238e-07
M7XFE4	RHTO_00838	3.163487438121015e-06	3.3095128074376223e-06	3.5294866237235907e-06
M7X5C8	RHTO_03008	7.865992403616569e-08	7.416433004148763e-08	9.051434484431056e-08
M7XQ80	RHTO_00637	4.1120943407610575e-07	3.8637027075210254e-07	5.442540972505998e-07
M7XE48	RHTO_01309	1.7369505819626332e-07	1.7179053227614203e-07	1.6874364627281153e-07
M7X899	RHTO_03933	0.0	1.2042228833886223e-06	0.0
M7WFK5	RHTO_05149	1.2195448014701326e-06	1.2315486820259967e-06	1.228199470834456e-06
M7WFY9	RHTO_04519	2.282726549699405e-06	2.0508889584430055e-06	2.4298411053720096e-06
M7XQ08	RHTO_00442	3.7932567564831317e-07	3.2817798553589595e-07	3.7055108780333856e-07
M7XUI5	RHTO_06962	2.389673230564294e-07	2.1317479973169076e-07	2.3948096749316787e-07
M7XRX0	RHTO_07843	8.380174562507455e-05	7.541574204416665e-05	8.449671128169484e-05
M7X147	RHTO_06045	9.67859305981652e-07	9.420097991400904e-07	1.22053227671451e-06
M7X6E2	RHTO_00344	4.637979251413845e-08	4.638635205087028e-08	4.773132533065615e-08
M7WQM6	RHTO_03607	1.6679760310060679e-06	1.6791154396264583e-06	1.8811632848115667e-06
M7XXQ5	RHTO_02780	6.545023853760612e-09	6.474655553728663e-09	7.33553127769555e-09
M7WU35	RHTO_06106	0.0	7.032552593714714e-07	4.1235506284403366e-07
M7WWU9	RHTO_00855	3.5021766491185004e-07	3.211758112486768e-07	3.8110969418578604e-07
M7WKV6	RHTO_05867	1.584097743081593e-06	1.480762431286002e-06	1.7253533244425551e-06
M7X5E2	RHTO_03290	0.0	3.4447177980304182e-09	0.0
M7WK79	RHTO_06597	6.422145598514921e-08	6.897779478443044e-08	6.914118872833812e-08
M7WI96	RHTO_03746	5.2559726574978327e-05	5.1232844859285755e-05	5.858079279245477e-05
M7WUY9	RHTO_01105	2.3884759585850045e-06	2.0856742666749568e-06	2.3755789439734587e-06
M7WF78	RHTO_05245	3.7360769473161906e-06	3.6171521990787967e-06	4.179806926339507e-06
M7WYF0	RHTO_07458	1.1931564956298824e-06	1.2862181629152505e-06	1.3627389531105804e-06
M7WCZ5	RHTO_06543	1.0582268443491523e-07	9.776273549055714e-08	1.2543401814589115e-07
M7WUJ3	RHTO_06241	2.063492498691831e-08	1.995026510948523e-08	2.5094304167701976e-08
M7WUX9	RHTO_04570	5.025951878470589e-07	4.193785174050019e-07	4.83868710181614e-07
M7X1W7	RHTO_06295	1.0826259410443428e-07	1.0811553978905641e-07	1.0555381756708302e-07
M7XMM3	RHTO_02877	1.3456540073822668e-06	1.2717714200108494e-06	1.3291837641196609e-06
M7WLR1	RHTO_01913	6.108825374941522e-09	2.8091831318939997e-09	8.104766771907858e-09
M7XIU8	RHTO_06858	5.573905775066688e-08	1.050688221569304e-07	5.419313707929246e-08
M7WXB6	RHTO_00789	2.2421155252886218e-05	2.1246868399261066e-05	2.4254150384623742e-05
M7WGY5	RHTO_04247	5.758521100113489e-07	6.229127649644669e-07	7.200618286576534e-07
M7WZZ2	RHTO_07149	3.156639067764368e-09	0.0	0.0
M7Y0M2	RHTO_00551	5.137744092681937e-07	3.861568243480492e-07	4.946894490754261e-07
M7WWJ9	RHTO_00974	9.98760619525924e-07	1.4318544640411137e-06	8.037238551651885e-07
M7X422	RHTO_02818	1.755256445756643e-07	1.4701432133766767e-07	1.616061712668235e-07
M7WV51	RHTO_01181	5.614893505531146e-06	5.502963034518484e-06	6.111170619441961e-06
M7XK54	RHTO_06233	1.4424215786415918e-07	1.050774605891752e-07	1.8974756827379626e-07
M7WK67	RHTO_02144	2.123817318259546e-07	2.0773172892401015e-07	2.3098226431479363e-07
M7WIQ2	RHTO_03321	1.8446206247946649e-06	1.74931901656864e-06	1.9588056622616826e-06
M7WL44	EFM4	3.8325385512807784e-07	4.338999629325504e-07	3.7024494318934336e-07
M7XU10	RHTO_06772	7.650445511011862e-08	7.62238127109014e-08	7.019148467563975e-08
M7X3T7	RHTO_02732	1.3760770120413541e-07	1.443716461729909e-07	1.419505456238994e-07
M7WTB9	RHTO_06861	8.457476377815681e-08	1.2726082370766525e-07	1.690033012350794e-07
M7WZT7	RHTO_07330	1.1350414410867617e-07	1.0886577320410633e-07	1.0431629999729808e-07
M7WIN1	RHTO_03618	3.630878913448831e-08	3.564473321699137e-08	4.29401037125767e-08
M7XP46	RHTO_00107	9.490951977075673e-08	8.817062949361686e-08	9.583349988124361e-08
M7WM06	RHTO_05244	8.323268196971797e-06	7.4918517635508686e-06	9.460894778476565e-06
M7X1J7	RHTO_07044	1.2609805948033746e-08	0.0	1.845742241936253e-08
M7XDZ8	RHTO_06466	5.879605183281386e-08	5.128847546252643e-08	5.7654959849796133e-08
M7X3L8	RHTO_05111	1.5806220832410214e-07	1.461729216315059e-07	1.770935586436345e-07
M7XTV9	RHTO_06727	1.8619471131710486e-06	1.8031914850910623e-06	1.8784692639819406e-06
M7XY96	RHTO_02971	1.6102994078663418e-07	1.8878466637758107e-07	1.8324729064315698e-07
M7X1T2	CIA1	4.6723526339322414e-08	2.456834556600903e-08	5.189221861684947e-08
M7WLE3	RHTO_01768	7.198427267349477e-08	6.19740692964988e-08	5.0878663615058354e-08
M7X4L0	RHTO_02782	8.130051924291359e-08	9.066426687914043e-08	1.1376000229042601e-07
M7XTG0	RHTO_07242	4.2433522022687726e-08	2.139016833427352e-08	1.520100054285054e-08
M7X6G0	RHTO_00369	1.413138728049834e-06	1.2038174623482335e-06	1.6987822640698918e-06
M7WRE8	RHTO_03374	6.4685779097515886e-09	6.410730098732734e-09	6.693586843713009e-09
M7XTX7	ERB1	2.229341545448308e-08	1.9946038170694153e-08	2.185392322083558e-08
M7WKV1	RHTO_05996	0.0	0.0	1.632610787202065e-09
M7WFP5	RHTO_05174	4.4478056382259875e-08	4.3349668193804256e-08	4.925519289957088e-08
M7X6R7	RHTO_04562	8.348666904852002e-08	6.905843943705522e-08	8.159231921000452e-08
M7WTD9	RHTO_06886	2.5972354900886044e-06	2.2643674045076935e-06	2.6057994001590927e-06
M7X8L9	RHTO_03817	8.072770833950815e-07	7.337651322827687e-07	8.073321145644958e-07
M7XQJ5	RHTO_00607	2.3168105560700196e-08	2.511111894222475e-08	0.0
M7XYK4	RHTO_03106	6.138175405487227e-06	6.669753930094383e-06	6.688535554251042e-06
M7XE69	RHTO_05944	1.5980023765916093e-07	2.21740736729294e-07	2.0526071800415897e-07
M7XRL5	RHTO_07728	1.5386469281618504e-08	2.0089678782182844e-08	2.1869051116239392e-08
M7Y0J9	RHTO_00531	8.87024258476054e-07	5.190892612247511e-07	7.394400323508153e-07
M7X0E8	RHTO_07319	8.155981317138718e-06	7.751307592319322e-06	8.947527822798012e-06
M7XIE8	RHTO_06718	3.440926405282203e-07	3.297973402851188e-07	4.0119674459443646e-07
M7WWN7	RHTO_00800	4.171590393218217e-08	4.2869545979533064e-08	4.30671639980867e-08
M7XYL6	RHTO_03121	4.304509255466379e-06	4.162753875011244e-06	4.643934173438995e-06
M7XJD3	RHTO_06018	2.8709357435331465e-07	2.4491003618763353e-07	2.5462715421469776e-07
M7X0X5	RHTO_07025	1.3213421655892933e-05	1.3207087388768963e-05	1.5546721793926633e-05
M7XKT1	RHTO_02357	1.3875418378419605e-07	1.6701110679469558e-07	1.5428371416149244e-07
M7XHQ8	RHTO_07168	8.259118307968126e-09	8.17264364189585e-09	9.59923391196956e-09
M7X5G5	RHTO_03058	1.0218200378003222e-07	9.876138265960033e-08	1.1495400047766848e-07
M7X0F2	RPS1	5.416205645612483e-05	5.1940060378667216e-05	5.527630610695568e-05
M7XGT9	RHTO_04530	0.0	1.0897242568568982e-07	0.0
M7WNC0	RHTO_04517	5.188272383587702e-07	5.596682558978258e-07	6.390510032716321e-07
M7WZC2	RHTO_07522	9.534352709475756e-08	5.954110611086922e-08	1.1799165081910957e-07
M7WTS9	RHTO_06001	0.0	9.135571891474877e-09	3.755512217652744e-09
M7WTH2	RHTO_06926	7.734425604660712e-07	7.382192021689855e-07	8.671860417728654e-07
M7WZP3	RHTO_07627	1.1094902672937859e-07	1.1928472237952232e-07	1.3669502412579752e-07
M7WR03	RHTO_03536	1.6106506312408115e-07	1.2573424312496032e-07	1.797780136791141e-07
M7WXM9	RHTO_07691	2.9982008218629548e-05	2.674121212790391e-05	2.9831619806463436e-05
M7WXT3	RHTO_07756	9.970618037949386e-05	9.351087575743989e-05	0.00010241914900913666
M7X0R3	RHTO_06749	1.957581846640749e-06	2.1232315079095502e-06	2.518285082415432e-06
M7XL44	RHTO_02250	4.879042763333806e-07	4.511232906744678e-07	4.963626015572956e-07
M7WXQ2	RHTO_03120	2.602939834221691e-07	2.2743903553476607e-07	2.553435266182896e-07
M7XJ50	RHTO_03732	9.038134225283759e-08	8.815470805350019e-08	1.0593969872941407e-07
M7WXI5	RHTO_08119	2.767539381341569e-07	2.535490046217338e-07	3.0227377492571717e-07
M7WZ88	RHTO_00385	4.4777908323764453e-07	4.5054985927528887e-07	4.7127338513636014e-07
M7X520	RHTO_02923	4.077877891549472e-06	4.097225615825008e-06	4.260333671743587e-06
M7XZU9	RHTO_00291	0.0	6.059983407800764e-08	3.5884689318304893e-08
M7XT38	RHTO_07127	1.3608915659956103e-06	1.1493867000493166e-06	1.3891185189058585e-06
M7X302	RHTO_04669	1.534985529114722e-07	1.5595484302560057e-07	1.770292412612198e-07
M7X2C0	RHTO_04655	1.8920435233544806e-07	2.4374580236449746e-07	2.7384282653440823e-07
M7WS73	RHTO_07151	2.8996683468136062e-05	2.7640456883319016e-05	3.145356906881189e-05
M7WPC7	RHTO_03965	4.039052799941979e-05	3.711755896381002e-05	3.992969496495011e-05
M7XDC5	RHTO_06642	4.631811667077799e-06	4.420332458968341e-06	5.107822898693469e-06
M7WML0	RHTO_05223	1.0526221368937335e-08	7.820952076109587e-09	1.0545053437775886e-08
M7X5G0	RHTO_05477	9.5244904318691e-09	7.410233299804139e-09	6.938508165348949e-09
M7WMG6	RHTO_01349	9.556349808977891e-08	9.97051231133246e-08	1.0095427024306164e-07
